Determination of hazard areas report
- Project file .........................: X:/EjemplosLidarEiffage/zamora/ModelManagementTools/uav_lidar/pwl_zamora_uav_lidar.sqlite
- Electric pylons connection ...........: ElectricPylon_2_ElectricPylon_3
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: X:/EjemplosLidarEiffage/zamora/proceso_lidar/zamora_dtm.tif
  - Wind deviation using maximum sag ...: False
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Region of interest ..........: POLYGON((299773.0584 4628451.9455,300087.2761 4628610.8650,300132.4083 4628521.6290,299818.1906 4628362.7095,299773.0584 4628451.9455))
- Number of points in region ..: 290969
- Number of points to ignore: 
  - First electric pylon ......: 23955
  - Second electric pylon .....: 13522
  - Electric pylons connection : 0
  - Wires groups ..............: 74999
- Hazard areas groups:  75
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
        24                  20      24      9.43      8.79      9.97      0.37       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299895.5 4628474.0,299895.5 4628474.5,299896.0 4628474.5,299896 4628475,299896.5 4628475.0,299896.5 4628475.5,299897.0 4628475.5,299897.5 4628475.5,299897.5 4628475.0,299898 4628475,299898.0 4628475.5,299898.5 4628475.5,299898.5 4628476.0,299899 4628476,299899.0 4628475.5,299899 4628475,299898.5 4628475.0,299898.5 4628474.5,299899.0 4628474.5,299899 4628474,299898.5 4628474.0,299898.5 4628473.5,299898.5 4628473.0,299898 4628473,299897.5 4628473.0,299897.5 4628473.5,299897.0 4628473.5,299896.5 4628473.5,299896.0 4628473.5,299896 4628474,299895.5 4628474.0))
        32                  19      32      8.95      8.33      9.91      0.38       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299896.5 4628442.0,299896.5 4628442.5,299896.5 4628443.0,299896.5 4628443.5,299897.0 4628443.5,299897 4628444,299897.0 4628444.5,299897.5 4628444.5,299897.5 4628445.0,299898 4628445,299898.0 4628444.5,299898.5 4628444.5,299899.0 4628444.5,299899.5 4628444.5,299899.5 4628444.0,299900 4628444,299900.5 4628444.0,299900.5 4628443.5,299900.5 4628443.0,299900 4628443,299899.5 4628443.0,299899.5 4628442.5,299899.0 4628442.5,299898.5 4628442.5,299898.5 4628442.0,299898 4628442,299897.5 4628442.0,299897.5 4628441.5,299897.0 4628441.5,299897 4628442,299896.5 4628442.0))
        31                  19      31      8.82      7.91      9.98      0.52       1      5.97      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299902.0 4628444.5,299902 4628445,299902.0 4628445.5,299902 4628446,299902.0 4628446.5,299902 4628447,299902.5 4628447.0,299903 4628447,299903.0 4628447.5,299903.5 4628447.5,299904.0 4628447.5,299904 4628447,299904.5 4628447.0,299905 4628447,299905.5 4628447.0,299905.5 4628446.5,299906.0 4628446.5,299906 4628446,299905.5 4628446.0,299905 4628446,299905.0 4628445.5,299904.5 4628445.5,299904.5 4628445.0,299904 4628445,299903.5 4628445.0,299903.5 4628444.5,299903.0 4628444.5,299902.5 4628444.5,299902.0 4628444.5))
        44                  20      44      9.63      9.13     10.00      0.25       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299904.0 4628476.5,299904 4628477,299904.5 4628477.0,299904.5 4628477.5,299904.5 4628478.0,299905 4628478,299905.0 4628478.5,299905.5 4628478.5,299906.0 4628478.5,299906 4628479,299906.5 4628479.0,299906.5 4628479.5,299907.0 4628479.5,299907.5 4628479.5,299907.5 4628480.0,299908 4628480,299908.5 4628480.0,299908.5 4628480.5,299909.0 4628480.5,299909 4628480,299909.0 4628479.5,299909 4628479,299909.0 4628478.5,299908.5 4628478.5,299908.5 4628478.0,299908 4628478,299908.0 4628477.5,299907.5 4628477.5,299907.5 4628477.0,299907 4628477,299907.0 4628476.5,299907 4628476,299906.5 4628476.0,299906.5 4628476.5,299906.0 4628476.5,299906 4628476,299905.5 4628476.0,299905 4628476,299905.0 4628476.5,299904.5 4628476.5,299904.0 4628476.5))
         7                  19       7      9.50      9.12      9.97      0.28       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299909 4628448,299909.0 4628448.5,299909 4628449,299909.5 4628449.0,299909.5 4628449.5,299910.0 4628449.5,299910.5 4628449.5,299910.5 4628449.0,299910.5 4628448.5,299910.0 4628448.5,299910 4628448,299909.5 4628448.0,299909 4628448))
        34                  20      34      9.55      9.11     10.00      0.26       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299911 4628481,299911.0 4628481.5,299911 4628482,299911.5 4628482.0,299911.5 4628482.5,299912.0 4628482.5,299912.5 4628482.5,299912.5 4628483.0,299913 4628483,299913.5 4628483.0,299913.5 4628483.5,299914.0 4628483.5,299914.5 4628483.5,299914.5 4628484.0,299915 4628484,299915.0 4628483.5,299915.5 4628483.5,299915.5 4628483.0,299915.5 4628482.5,299915.5 4628482.0,299915 4628482,299914.5 4628482.0,299914.5 4628481.5,299914.0 4628481.5,299914 4628481,299913.5 4628481.0,299913 4628481,299912.5 4628481.0,299912.5 4628480.5,299912.0 4628480.5,299911.5 4628480.5,299911.5 4628481.0,299911 4628481))
         1                  19       1      9.58      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299912.0 4628449.5,299912 4628450,299912.5 4628450.0,299912.5 4628449.5,299912.0 4628449.5))
        81                  20      81      8.63      7.38      9.90      0.71      63      5.56      5.00      5.98      0.21       0      ----      ----      ----      ----  POLYGON ((299922.5 4628487.0,299922.5 4628487.5,299922.5 4628488.0,299922.5 4628488.5,299923.0 4628488.5,299923 4628489,299923.5 4628489.0,299924 4628489,299924.0 4628489.5,299924.5 4628489.5,299925.0 4628489.5,299925 4628490,299925.5 4628490.0,299926 4628490,299926.0 4628490.5,299926.5 4628490.5,299927.0 4628490.5,299927 4628491,299927.5 4628491.0,299928 4628491,299928.0 4628491.5,299928.5 4628491.5,299928.5 4628491.0,299928.5 4628490.5,299929.0 4628490.5,299929 4628490,299929.0 4628489.5,299929 4628489,299929.0 4628488.5,299929 4628488,299928.5 4628488.0,299928.5 4628487.5,299928.0 4628487.5,299927.5 4628487.5,299927.5 4628487.0,299927 4628487,299926.5 4628487.0,299926.5 4628486.5,299926.0 4628486.5,299926 4628487,299925.5 4628487.0,299925.5 4628486.5,299925.0 4628486.5,299924.5 4628486.5,299924.0 4628486.5,299923.5 4628486.5,299923.0 4628486.5,299923 4628487,299922.5 4628487.0))
        95                  20      95      8.88      7.57      9.98      0.66      19      5.84      5.00      5.98      0.09       0      ----      ----      ----      ----  POLYGON ((299930.0 4628489.5,299930 4628490,299930.0 4628490.5,299930 4628491,299930.5 4628491.0,299931 4628491,299931.0 4628491.5,299931 4628492,299931.0 4628492.5,299931.5 4628492.5,299932.0 4628492.5,299932 4628493,299932.5 4628493.0,299932.5 4628493.5,299933.0 4628493.5,299933.5 4628493.5,299933.5 4628494.0,299934 4628494,299934.5 4628494.0,299934.5 4628494.5,299935.0 4628494.5,299935.5 4628494.5,299935.5 4628495.0,299936 4628495,299936.5 4628495.0,299936.5 4628495.5,299937.0 4628495.5,299937.5 4628495.5,299938.0 4628495.5,299938.5 4628495.5,299938.5 4628495.0,299938 4628495,299938.0 4628494.5,299937.5 4628494.5,299937.5 4628494.0,299937.5 4628493.5,299938.0 4628493.5,299938 4628493,299937.5 4628493.0,299937.5 4628492.5,299937.0 4628492.5,299937 4628492,299936.5 4628492.0,299936 4628492,299936.0 4628491.5,299935.5 4628491.5,299935.0 4628491.5,299935 4628491,299935.0 4628490.5,299934.5 4628490.5,299934.0 4628490.5,299933.5 4628490.5,299933.0 4628490.5,299932.5 4628490.5,299932.5 4628490.0,299932 4628490,299932.0 4628489.5,299931.5 4628489.5,299931.5 4628489.0,299931 4628489,299931.0 4628489.5,299930.5 4628489.5,299930.0 4628489.5))
        44                  19      44      8.01      6.62      9.92      0.74      18      4.27      3.00      5.99      0.63       0      ----      ----      ----      ----  POLYGON ((299932 4628461,299932.0 4628461.5,299932 4628462,299932.5 4628462.0,299932.5 4628462.5,299933.0 4628462.5,299933.5 4628462.5,299934.0 4628462.5,299934 4628463,299934.5 4628463.0,299934.5 4628463.5,299935.0 4628463.5,299935.5 4628463.5,299935.5 4628463.0,299936 4628463,299936.0 4628462.5,299936.5 4628462.5,299936.5 4628463.0,299937 4628463,299937.0 4628463.5,299937.5 4628463.5,299937.5 4628463.0,299937.5 4628462.5,299937.5 4628462.0,299937 4628462,299936.5 4628462.0,299936.5 4628461.5,299936.0 4628461.5,299936 4628461,299935.5 4628461.0,299935 4628461,299935.0 4628460.5,299934.5 4628460.5,299934.0 4628460.5,299934 4628460,299933.5 4628460.0,299933 4628460,299932.5 4628460.0,299932.5 4628460.5,299932.5 4628461.0,299932 4628461))
         2                  19       2      9.95      9.94      9.97      0.02       0      ----      ----      ----      ----       2      9.91      9.91      9.92      0.00  POLYGON ((299938 4628472,299938.0 4628472.5,299938 4628473,299938.5 4628473.0,299938.5 4628472.5,299938.5 4628472.0,299938 4628472))
        12                  20      12      9.74      9.51      9.99      0.16       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299939.5 4628496.0,299939.5 4628496.5,299940.0 4628496.5,299940 4628497,299940.5 4628497.0,299941 4628497,299941.0 4628497.5,299941.5 4628497.5,299941.5 4628497.0,299941.5 4628496.5,299941.5 4628496.0,299941.5 4628495.5,299941.0 4628495.5,299940.5 4628495.5,299940.5 4628495.0,299940 4628495,299940.0 4628495.5,299940 4628496,299939.5 4628496.0),(299941.0 4628496.5,299940.5 4628496.5,299940.5 4628496.0,299941 4628496,299941.0 4628496.5)),((299941.5 4628497.5,299941.5 4628498.0,299942 4628498,299942.0 4628497.5,299941.5 4628497.5)))
         2                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       2      9.97      9.97      9.98      0.00  POLYGON ((299941.5 4628468.5,299941.5 4628469.0,299942 4628469,299942.5 4628469.0,299942.5 4628468.5,299942.0 4628468.5,299941.5 4628468.5))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.98      ----      ----      ----  POLYGON ((299943.5 4628468.5,299943.5 4628469.0,299944 4628469,299944.0 4628468.5,299943.5 4628468.5))
        82                  20      82      8.57      7.41      9.95      0.61      48      4.62      3.00      5.92      0.81       0      ----      ----      ----      ----  POLYGON ((299944.5 4628498.5,299944.5 4628499.0,299944.5 4628499.5,299945.0 4628499.5,299945 4628500,299945.5 4628500.0,299946 4628500,299946.0 4628500.5,299946.5 4628500.5,299946.5 4628501.0,299947 4628501,299947.5 4628501.0,299947.5 4628501.5,299948.0 4628501.5,299948.5 4628501.5,299948.5 4628502.0,299949 4628502,299949.5 4628502.0,299950 4628502,299950.5 4628502.0,299950.5 4628501.5,299950.5 4628501.0,299950.5 4628500.5,299951.0 4628500.5,299951 4628500,299951.0 4628499.5,299951 4628499,299950.5 4628499.0,299950.5 4628498.5,299950.0 4628498.5,299950 4628498,299950.0 4628497.5,299949.5 4628497.5,299949.0 4628497.5,299949 4628497,299948.5 4628497.0,299948 4628497,299947.5 4628497.0,299947.5 4628497.5,299947.0 4628497.5,299947 4628498,299946.5 4628498.0,299946 4628498,299945.5 4628498.0,299945.5 4628498.5,299945.5 4628499.0,299945 4628499,299945.0 4628498.5,299944.5 4628498.5))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.97      ----      ----      ----  POLYGON ((299949.5 4628472.0,299949.5 4628472.5,299950.0 4628472.5,299950 4628472,299949.5 4628472.0))
        14                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----      14      9.73      9.34     10.00      0.22  POLYGON ((299951.5 4628473.0,299951.5 4628473.5,299952.0 4628473.5,299952 4628474,299951.5 4628474.0,299951.5 4628474.5,299952.0 4628474.5,299952.5 4628474.5,299952.5 4628475.0,299953 4628475,299953.5 4628475.0,299953.5 4628475.5,299954.0 4628475.5,299954 4628475,299954.0 4628474.5,299954 4628474,299953.5 4628474.0,299953.5 4628473.5,299953.0 4628473.5,299952.5 4628473.5,299952.5 4628473.0,299952 4628473,299951.5 4628473.0))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.99      ----      ----      ----  POLYGON ((299954.5 4628474.5,299954.5 4628475.0,299955 4628475,299955.0 4628474.5,299954.5 4628474.5))
         4                  19       4      9.79      9.67      9.93      0.11       0      ----      ----      ----      ----       4      9.72      9.59      9.79      0.09  POLYGON ((299954.5 4628478.5,299954.5 4628479.0,299955 4628479,299955.0 4628479.5,299955.5 4628479.5,299955.5 4628479.0,299955.5 4628478.5,299955.5 4628478.0,299955 4628478,299955.0 4628478.5,299954.5 4628478.5))
         2                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       2      9.99      9.98      9.99      0.01  POLYGON ((299955.5 4628475.0,299955.5 4628475.5,299956.0 4628475.5,299956.5 4628475.5,299956.5 4628475.0,299956 4628475,299955.5 4628475.0))
       108                  20     108      7.66      5.09      9.96      1.24      87      3.75      2.00      5.97      1.08      14      5.56      2.18      8.71      2.72  POLYGON ((299957 4628504,299957.0 4628504.5,299957 4628505,299957.5 4628505.0,299957.5 4628505.5,299957.5 4628506.0,299958 4628506,299958.5 4628506.0,299958.5 4628506.5,299959.0 4628506.5,299959 4628507,299959.5 4628507.0,299960 4628507,299960.0 4628507.5,299960.5 4628507.5,299960.5 4628508.0,299961 4628508,299961.5 4628508.0,299961.5 4628508.5,299962.0 4628508.5,299962.5 4628508.5,299962.5 4628508.0,299963 4628508,299963.0 4628507.5,299963 4628507,299963.0 4628506.5,299963 4628506,299963.5 4628506.0,299963.5 4628505.5,299963.5 4628505.0,299963.5 4628504.5,299964.0 4628504.5,299964 4628504,299964.0 4628503.5,299963.5 4628503.5,299963.5 4628503.0,299963.5 4628502.5,299963.0 4628502.5,299962.5 4628502.5,299962.0 4628502.5,299962 4628503,299961.5 4628503.0,299961 4628503,299960.5 4628503.0,299960 4628503,299959.5 4628503.0,299959 4628503,299958.5 4628503.0,299958 4628503,299958.0 4628503.5,299957.5 4628503.5,299957.5 4628504.0,299957 4628504))
         5                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       5      9.75      9.55      9.91      0.14  POLYGON ((299958.5 4628477.5,299958.5 4628478.0,299958.5 4628478.5,299959.0 4628478.5,299959 4628479,299959.5 4628479.0,299959.5 4628478.5,299959.5 4628478.0,299959.5 4628477.5,299959.0 4628477.5,299958.5 4628477.5))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.96      ----      ----      ----  POLYGON ((299960 4628477,299960.0 4628477.5,299960.5 4628477.5,299960.5 4628477.0,299960 4628477))
        46                  19      42      9.39      8.52      9.99      0.40       0      ----      ----      ----      ----      46      9.35      8.51      9.99      0.41  POLYGON ((299960 4628485,299960.0 4628485.5,299960 4628486,299960.5 4628486.0,299960.5 4628486.5,299961.0 4628486.5,299961.5 4628486.5,299961.5 4628486.0,299961.5 4628485.5,299962.0 4628485.5,299962 4628486,299962.0 4628486.5,299962 4628487,299962.5 4628487.0,299963 4628487,299963.0 4628486.5,299963.5 4628486.5,299963.5 4628486.0,299964 4628486,299964.5 4628486.0,299965 4628486,299965.0 4628485.5,299965 4628485,299964.5 4628485.0,299964.5 4628484.5,299964.5 4628484.0,299964.5 4628483.5,299964.5 4628483.0,299964.5 4628482.5,299964.0 4628482.5,299963.5 4628482.5,299963.5 4628483.0,299963 4628483,299963.0 4628483.5,299963 4628484,299963.0 4628484.5,299962.5 4628484.5,299962.5 4628484.0,299962.5 4628483.5,299962.0 4628483.5,299961.5 4628483.5,299961.5 4628484.0,299961.5 4628484.5,299962.0 4628484.5,299962 4628485,299961.5 4628485.0,299961 4628485,299960.5 4628485.0,299960 4628485))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.98      ----      ----      ----  POLYGON ((299961.0 4628477.5,299961 4628478,299961.5 4628478.0,299961.5 4628477.5,299961.0 4628477.5))
         4                  19       4      9.50      9.38      9.72      0.15       0      ----      ----      ----      ----       4      9.45      9.36      9.69      0.16  POLYGON ((299961.5 4628482.0,299961.5 4628482.5,299961.5 4628483.0,299962 4628483,299962.5 4628483.0,299962.5 4628482.5,299962.5 4628482.0,299962 4628482,299961.5 4628482.0))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.90      ----      ----      ----  POLYGON ((299962 4628478,299962.0 4628478.5,299962.5 4628478.5,299962.5 4628478.0,299962 4628478))
       107                  20     107      8.50      6.12     10.00      0.91      59      5.01      2.00      5.93      0.77       3      5.83      5.81      5.87      0.03  POLYGON ((299962.5 4628508.0,299962.5 4628508.5,299962.5 4628509.0,299963 4628509,299963.5 4628509.0,299963.5 4628508.5,299964.0 4628508.5,299964 4628509,299964.5 4628509.0,299964.5 4628509.5,299964.5 4628510.0,299965 4628510,299965.5 4628510.0,299965.5 4628510.5,299966.0 4628510.5,299966.5 4628510.5,299966.5 4628511.0,299967 4628511,299967.5 4628511.0,299967.5 4628511.5,299968.0 4628511.5,299968.5 4628511.5,299968.5 4628512.0,299969 4628512,299969.0 4628511.5,299969.5 4628511.5,299969.5 4628511.0,299969.5 4628510.5,299969.5 4628510.0,299969.5 4628509.5,299969.5 4628509.0,299969.5 4628508.5,299970.0 4628508.5,299970 4628508,299969.5 4628508.0,299969.5 4628507.5,299969.5 4628507.0,299969 4628507,299969.0 4628506.5,299968.5 4628506.5,299968.0 4628506.5,299968 4628507,299967.5 4628507.0,299967.5 4628506.5,299967.0 4628506.5,299967 4628507,299966.5 4628507.0,299966 4628507,299965.5 4628507.0,299965.5 4628506.5,299965.0 4628506.5,299964.5 4628506.5,299964.5 4628506.0,299965 4628506,299965.0 4628505.5,299964.5 4628505.5,299964.0 4628505.5,299964 4628505,299963.5 4628505.0,299963.5 4628505.5,299963.5 4628506.0,299963 4628506,299963.0 4628506.5,299963 4628507,299963.0 4628507.5,299963 4628508,299962.5 4628508.0),(299966.5 4628508.5,299966.0 4628508.5,299966 4628508,299966.5 4628508.0,299966.5 4628508.5))
         1                  19       0      ----      ----      ----      ----       0      ----      ----      ----      ----       1      9.94      ----      ----      ----  POLYGON ((299963.0 4628478.5,299963 4628479,299963.5 4628479.0,299963.5 4628478.5,299963.0 4628478.5))
