Determination of hazard areas report
- Project file .........................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/pwl_pnoa_lidar_2019.sqlite
- Electric pylons connection ...........: EP_7_EP_1
- Number of wire groups ................: 4
- Processing parameters:
  - Process only enabled ...............: True
  - Minimum area size ..................: 0.500
  - Buffer area size ...................: 50.000
  - Connection distance ................: 1
  - Maximum number of connected cells ..:100
  - DTM raster file ....................: C:/uclm/Ejemplo_Zamora_1/PNOA_LiDAR/Preprocesamiento/zamora_dtm_pnoa_lidar_2019.tif
  - Wind deviation using maximum sag ...: True
  - Maximum wind deviation (no if sag) .: 5.000
  - Minimum distance by fall ...........: 1.000
  - Minimum free height ................: 10.000
  - Minimum slope distance .............: 5.000
  - Point classes to ignore ............: 7,8,9,10,11,12
  - Catenary threshold .................: 0.400
- Get Object Points time ......: 10 milliseconds
- Get Points geometry time ....: 350 milliseconds
- Region of interest ..........: POLYGON((299188.4129 4628155.7266,299472.2110 4628299.9047,299517.5042 4628210.7501,299233.7061 4628066.5721,299188.4129 4628155.7266))
- Number of points in region ..: 20626
- Number of points to ignore: 
  - First electric pylon ......: 51
  - Second electric pylon .....: 69
  - Electric pylons connection : 1
  - Wires groups ..............: 0
- Number of grids .............: 17105
- Get height grids time .......: 55 milliseconds
- Get values by grid time .....: 65 milliseconds
- Get connected grids time ....: 10 milliseconds
- Get statistics by group time : 847 milliseconds
- Hazard areas maximum sag hypothesis groups:  2315
                                            Statistics distances                            Statistics fall distances                       Statistics free heights
   N.Cells         Objects Ids   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std   Count      Mean   Minimum   Maximum       Std  WktGeometry
         1                  34       1      7.87      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299251.5 4628148.0,299251.5 4628148.5,299252.0 4628148.5,299252 4628148,299251.5 4628148.0))
         1                  34       1      6.09      ----      ----      ----       0      ----      ----      ----      ----       1      5.12      ----      ----      ----  POLYGON ((299252.0 4628144.5,299252 4628145,299252.5 4628145.0,299252.5 4628144.5,299252.0 4628144.5))
         1                  34       1      6.76      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299252.0 4628146.5,299252 4628147,299252.5 4628147.0,299252.5 4628146.5,299252.0 4628146.5))
         3                  34       3      8.21      7.90      8.54      0.32       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299252 4628149,299252.0 4628149.5,299252.5 4628149.5,299253.0 4628149.5,299253.5 4628149.5,299253.5 4628149.0,299253 4628149,299252.5 4628149.0,299252 4628149))
         1                  34       1      7.50      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299252.5 4628148.0,299252.5 4628148.5,299253.0 4628148.5,299253 4628148,299252.5 4628148.0))
         1                  35       1      7.27      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299253 4628116,299253.0 4628116.5,299253.5 4628116.5,299253.5 4628116.0,299253 4628116))
         1                  35       1      7.30      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299253.0 4628117.5,299253 4628118,299253.5 4628118.0,299253.5 4628117.5,299253.0 4628117.5))
         1                  34       1      5.59      ----      ----      ----       0      ----      ----      ----      ----       1      4.81      ----      ----      ----  POLYGON ((299253.0 4628144.5,299253 4628145,299253.5 4628145.0,299253.5 4628144.5,299253.0 4628144.5))
         1                  34       1      6.29      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299253.0 4628146.5,299253 4628147,299253.5 4628147.0,299253.5 4628146.5,299253.0 4628146.5))
         1                  34       1      8.64      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299253 4628150,299253.0 4628150.5,299253.5 4628150.5,299253.5 4628150.0,299253 4628150))
         1                  34       1      5.66      ----      ----      ----       0      ----      ----      ----      ----       1      4.43      ----      ----      ----  POLYGON ((299253.5 4628145.5,299253.5 4628146.0,299254 4628146,299254.0 4628145.5,299253.5 4628145.5))
         1                  34       1      7.05      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299253.5 4628148.0,299253.5 4628148.5,299254.0 4628148.5,299254 4628148,299253.5 4628148.0))
         1                  34       1      6.79      ----      ----      ----       0      ----      ----      ----      ----       1      6.71      ----      ----      ----  POLYGON ((299254 4628143,299254.0 4628143.5,299254.5 4628143.5,299254.5 4628143.0,299254 4628143))
         1                  34       1      5.98      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299254.0 4628146.5,299254 4628147,299254.5 4628147.0,299254.5 4628146.5,299254.0 4628146.5))
         1                  34       1      7.64      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299254 4628149,299254.0 4628149.5,299254.5 4628149.5,299254.5 4628149.0,299254 4628149))
         1                  34       1      8.31      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299254 4628150,299254.0 4628150.5,299254.5 4628150.5,299254.5 4628150.0,299254 4628150))
         2                  35       0      ----      ----      ----      ----       2      3.35      3.21      3.49      0.19       0      ----      ----      ----      ----  POLYGON ((299254.5 4628115.0,299254.5 4628115.5,299255.0 4628115.5,299255.5 4628115.5,299255.5 4628115.0,299255 4628115,299254.5 4628115.0))
         1                  34       1      5.07      ----      ----      ----       0      ----      ----      ----      ----       1      4.58      ----      ----      ----  POLYGON ((299254.5 4628144.5,299254.5 4628145.0,299255 4628145,299255.0 4628144.5,299254.5 4628144.5))
         2                  34       2      5.39      5.37      5.40      0.03       0      ----      ----      ----      ----       2      4.51      4.45      4.56      0.07  POLYGON ((299254.5 4628145.5,299254.5 4628146.0,299255 4628146,299255.5 4628146.0,299255.5 4628145.5,299255.0 4628145.5,299254.5 4628145.5))
         1                  34       1      7.24      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299255 4628148,299255.0 4628148.5,299255.5 4628148.5,299255.5 4628148.0,299255 4628148))
         1                  34       1      5.34      ----      ----      ----       0      ----      ----      ----      ----       1      5.06      ----      ----      ----  POLYGON ((299255.5 4628144.5,299255.5 4628145.0,299256 4628145,299256.0 4628144.5,299255.5 4628144.5))
         1                  34       1      5.74      ----      ----      ----       0      ----      ----      ----      ----       1      4.55      ----      ----      ----  POLYGON ((299255.5 4628146.5,299255.5 4628147.0,299256 4628147,299256.0 4628146.5,299255.5 4628146.5))
         1                  34       1      7.40      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299255.5 4628149.0,299255.5 4628149.5,299256.0 4628149.5,299256 4628149,299255.5 4628149.0))
         1                  34       1      8.08      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299255.5 4628150.0,299255.5 4628150.5,299256.0 4628150.5,299256 4628150,299255.5 4628150.0))
         1                  34       1      5.30      ----      ----      ----       0      ----      ----      ----      ----       1      4.73      ----      ----      ----  POLYGON ((299256.0 4628145.5,299256 4628146,299256.5 4628146.0,299256.5 4628145.5,299256.0 4628145.5))
         1                  34       1      6.48      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299256 4628148,299256.0 4628148.5,299256.5 4628148.5,299256.5 4628148.0,299256 4628148))
         1                  35       0      ----      ----      ----      ----       1      3.70      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299256.5 4628114.5,299256.5 4628115.0,299257 4628115,299257.0 4628114.5,299256.5 4628114.5))
         1                  34       1      6.14      ----      ----      ----       0      ----      ----      ----      ----       1      5.33      ----      ----      ----  POLYGON ((299256.5 4628146.5,299256.5 4628147.0,299257 4628147,299257.0 4628146.5,299256.5 4628146.5))
         2                  34       2      5.61      5.54      5.69      0.10       0      ----      ----      ----      ----       2      5.38      5.34      5.43      0.06  MULTIPOLYGON (((299257 4628145,299257.0 4628145.5,299257.5 4628145.5,299257.5 4628145.0,299257 4628145)),((299257.5 4628145.5,299257.5 4628146.0,299258 4628146,299258.0 4628145.5,299257.5 4628145.5)))
         1                  35       1      7.91      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299259.5 4628118.5,299259.5 4628119.0,299260 4628119,299260.0 4628118.5,299259.5 4628118.5))
         1                  35       1      7.62      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299260.5 4628119.5,299260.5 4628120.0,299261 4628120,299261.0 4628119.5,299260.5 4628119.5))
         1                  35       1      7.03      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299260.5 4628121.0,299260.5 4628121.5,299261.0 4628121.5,299261 4628121,299260.5 4628121.0))
         1                  35       1      7.74      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299261.5 4628119.5,299261.5 4628120.0,299262 4628120,299262.0 4628119.5,299261.5 4628119.5))
         2                  35       2      7.95      7.72      8.17      0.32       0      ----      ----      ----      ----       0      ----      ----      ----      ----  MULTIPOLYGON (((299263.0 4628122.5,299263 4628123,299263.5 4628123.0,299263.5 4628122.5,299263.0 4628122.5)),((299263.5 4628122.0,299263.5 4628122.5,299264.0 4628122.5,299264 4628122,299263.5 4628122.0)))
         1                  34       1      9.47      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299263.5 4628156.5,299263.5 4628157.0,299264 4628157,299264.0 4628156.5,299263.5 4628156.5))
         1                  34       1      9.35      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299264.0 4628155.5,299264 4628156,299264.5 4628156.0,299264.5 4628155.5,299264.0 4628155.5))
        12                  35      12      7.53      6.40      8.38      0.62       7      4.00      3.68      4.40      0.25       0      ----      ----      ----      ----  MULTIPOLYGON (((299264.5 4628122.5,299264.5 4628123.0,299265 4628123,299265.0 4628122.5,299264.5 4628122.5)),((299265 4628122,299265.0 4628122.5,299265.5 4628122.5,299266.0 4628122.5,299266.5 4628122.5,299267.0 4628122.5,299267.5 4628122.5,299267.5 4628122.0,299267 4628122,299266.5 4628122.0,299266 4628122,299265.5 4628122.0,299265 4628122)),((299265 4628123,299265.0 4628123.5,299265.5 4628123.5,299265.5 4628123.0,299265 4628123)),((299266 4628123,299266.0 4628123.5,299266.5 4628123.5,299267.0 4628123.5,299267.5 4628123.5,299268.0 4628123.5,299268 4628123,299268.0 4628122.5,299267.5 4628122.5,299267.5 4628123.0,299267 4628123,299266.5 4628123.0,299266 4628123)))
         1                  35       1      7.93      ----      ----      ----       1      3.75      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299265.5 4628121.0,299265.5 4628121.5,299266.0 4628121.5,299266 4628121,299265.5 4628121.0))
         1                  35       1      8.29      ----      ----      ----       1      3.47      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299266.5 4628121.0,299266.5 4628121.5,299267.0 4628121.5,299267 4628121,299266.5 4628121.0))
         1                  35       0      ----      ----      ----      ----       1      4.37      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299267 4628120,299267.0 4628120.5,299267.5 4628120.5,299267.5 4628120.0,299267 4628120))
         1                  35       1      7.07      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299267.0 4628124.5,299267 4628125,299267.5 4628125.0,299267.5 4628124.5,299267.0 4628124.5))
         1                  35       0      ----      ----      ----      ----       1      4.44      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299267.5 4628119.0,299267.5 4628119.5,299268.0 4628119.5,299268 4628119,299267.5 4628119.0))
         1                  35       0      ----      ----      ----      ----       1      3.81      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299268 4628120,299268.0 4628120.5,299268.5 4628120.5,299268.5 4628120.0,299268 4628120))
         8                  35       7      8.35      8.00      8.79      0.28       6      3.83      3.34      4.35      0.40       0      ----      ----      ----      ----  MULTIPOLYGON (((299268.0 4628121.5,299268 4628122,299268.5 4628122.0,299268.5 4628121.5,299268.0 4628121.5)),((299268.5 4628122.0,299268.5 4628122.5,299268.5 4628123.0,299268.5 4628123.5,299269.0 4628123.5,299269 4628123,299269.0 4628122.5,299269 4628122,299268.5 4628122.0)),((299269.0 4628121.5,299269 4628122,299269.5 4628122.0,299269.5 4628121.5,299269.0 4628121.5)),((299269.5 4628122.0,299269.5 4628122.5,299269.5 4628123.0,299269.5 4628123.5,299270.0 4628123.5,299270 4628123,299270.0 4628122.5,299270 4628122,299269.5 4628122.0)))
         2                  34       2      7.74      7.46      8.01      0.38       1      5.32      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299268.0 4628156.5,299268 4628157,299268.5 4628157.0,299269 4628157,299269.0 4628156.5,299268.5 4628156.5,299268.0 4628156.5))
         1                  35       0      ----      ----      ----      ----       1      4.40      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299268.5 4628119.0,299268.5 4628119.5,299269.0 4628119.5,299269 4628119,299268.5 4628119.0))
         1                  34       1      8.38      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299268.5 4628157.5,299268.5 4628158.0,299269 4628158,299269.0 4628157.5,299268.5 4628157.5))
         1                  34       1      8.94      ----      ----      ----       1      4.79      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299268.5 4628159.0,299268.5 4628159.5,299269.0 4628159.5,299269 4628159,299268.5 4628159.0))
         1                  35       0      ----      ----      ----      ----       1      3.64      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299269 4628120,299269.0 4628120.5,299269.5 4628120.5,299269.5 4628120.0,299269 4628120))
         4                  34       4      8.93      8.35      9.52      0.48       4      4.20      3.65      4.74      0.46       0      ----      ----      ----      ----  MULTIPOLYGON (((299269 4628160,299269.0 4628160.5,299269.5 4628160.5,299269.5 4628160.0,299269 4628160)),((299269.5 4628159.5,299269.5 4628160.0,299270 4628160,299270.0 4628159.5,299269.5 4628159.5)),((299270 4628160,299270.0 4628160.5,299270.5 4628160.5,299270.5 4628160.0,299270 4628160)),((299270.5 4628159.5,299270.5 4628160.0,299271 4628160,299271.0 4628159.5,299270.5 4628159.5)))
         3                  34       3      7.88      7.12      9.12      1.09       2      5.57      5.45      5.70      0.18       0      ----      ----      ----      ----  POLYGON ((299269.5 4628156.5,299269.5 4628157.0,299270 4628157,299270.5 4628157.0,299270.5 4628156.5,299270.5 4628156.0,299270 4628156,299270.0 4628156.5,299269.5 4628156.5))
         1                  34       1      7.51      ----      ----      ----       1      4.75      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299269.5 4628157.5,299269.5 4628158.0,299270 4628158,299270.0 4628157.5,299269.5 4628157.5))
         1                  34       0      ----      ----      ----      ----       1      5.26      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299269.5 4628161.0,299269.5 4628161.5,299270.0 4628161.5,299270 4628161,299269.5 4628161.0))
         1                  35       0      ----      ----      ----      ----       1      4.60      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299270.5 4628121.5,299270.5 4628122.0,299271 4628122,299271.0 4628121.5,299270.5 4628121.5))
         1                  35       1      8.14      ----      ----      ----       0      ----      ----      ----      ----       1      7.21      ----      ----      ----  POLYGON ((299270.5 4628128.0,299270.5 4628128.5,299271.0 4628128.5,299271 4628128,299270.5 4628128.0))
         3                  34       3      7.28      6.80      7.70      0.45       2      5.00      4.88      5.12      0.17       0      ----      ----      ----      ----  MULTIPOLYGON (((299270.5 4628157.5,299270.5 4628158.0,299271 4628158,299271.0 4628157.5,299270.5 4628157.5)),((299271.0 4628156.5,299271 4628157,299271.0 4628157.5,299271.5 4628157.5,299271.5 4628157.0,299271.5 4628156.5,299271.0 4628156.5)))
         4                  34       4      8.79      7.92      9.71      0.76       4      4.52      4.14      4.82      0.29       0      ----      ----      ----      ----  MULTIPOLYGON (((299270.5 4628161.0,299270.5 4628161.5,299271.0 4628161.5,299271 4628161,299270.5 4628161.0)),((299271.0 4628160.5,299271 4628161,299271.5 4628161.0,299271.5 4628160.5,299271.0 4628160.5)),((299271.5 4628160.0,299271.5 4628160.5,299272.0 4628160.5,299272 4628160,299271.5 4628160.0)),((299272.0 4628159.5,299272 4628160,299272.5 4628160.0,299272.5 4628159.5,299272.0 4628159.5)))
         1                  35       1      8.43      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299271.5 4628125.5,299271.5 4628126.0,299272 4628126,299272.0 4628125.5,299271.5 4628125.5))
         1                  35       1      8.90      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299271.5 4628126.5,299271.5 4628127.0,299272 4628127,299272.0 4628126.5,299271.5 4628126.5))
         1                  35       1      8.06      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299271.5 4628128.0,299271.5 4628128.5,299272.0 4628128.5,299272 4628128,299271.5 4628128.0))
         1                  35       1      7.78      ----      ----      ----       0      ----      ----      ----      ----       1      7.02      ----      ----      ----  POLYGON ((299271.5 4628129.0,299271.5 4628129.5,299272.0 4628129.5,299272 4628129,299271.5 4628129.0))
         1                  35       1      8.62      ----      ----      ----       0      ----      ----      ----      ----       1      8.19      ----      ----      ----  POLYGON ((299272 4628130,299272.0 4628130.5,299272.5 4628130.5,299272.5 4628130.0,299272 4628130))
         2                  34       2      6.90      6.17      7.63      1.04       1      4.21      ----      ----      ----       1      5.82      ----      ----      ----  POLYGON ((299272.0 4628156.5,299272 4628157,299272.0 4628157.5,299272.5 4628157.5,299272.5 4628157.0,299272.5 4628156.5,299272.0 4628156.5))
         2                  34       2      7.69      7.03      8.36      0.94       1      4.79      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299272 4628158,299272.0 4628158.5,299272.5 4628158.5,299273.0 4628158.5,299273 4628158,299272.5 4628158.0,299272 4628158))
         2                  34       2      8.84      8.43      9.24      0.57       2      4.88      4.32      5.45      0.80       0      ----      ----      ----      ----  MULTIPOLYGON (((299272 4628161,299272.0 4628161.5,299272.5 4628161.5,299272.5 4628161.0,299272 4628161)),((299272.5 4628160.5,299272.5 4628161.0,299273 4628161,299273.0 4628160.5,299272.5 4628160.5)))
         1                  35       1      8.38      ----      ----      ----       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299272.5 4628128.0,299272.5 4628128.5,299273.0 4628128.5,299273 4628128,299272.5 4628128.0))
         1                  35       1      8.09      ----      ----      ----       0      ----      ----      ----      ----       1      7.13      ----      ----      ----  POLYGON ((299272.5 4628129.0,299272.5 4628129.5,299273.0 4628129.5,299273 4628129,299272.5 4628129.0))
         2                  35       2      7.87      7.71      8.04      0.23       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299273.5 4628126.5,299273.5 4628127.0,299274 4628127,299274.5 4628127.0,299274.5 4628126.5,299274.0 4628126.5,299273.5 4628126.5))
         2                  35       2      8.47      8.37      8.58      0.14       0      ----      ----      ----      ----       0      ----      ----      ----      ----  POLYGON ((299273.5 4628129.0,299273.5 4628129.5,299274.0 4628129.5,299274.5 4628129.5,299274.5 4628129.0,299274 4628129,299273.5 4628129.0))
